Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
432216,2019-07-12 23:43:28,4769426683924058915,fraud_Kassulke PLC,shopping_net,996.29,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,65098099a0a9fccde8332e84e32f2ba6,1342136608,40.961257,-76.455108,1
410318,2019-07-05 03:58:02,6011679934075347,fraud_Bernhard Inc,gas_transport,7.43,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,53767a80c7f28168ece5eb80e7a4eb15,1341460682,41.123003,-105.450543,1
660727,2019-10-08 02:51:36,30175986190993,"fraud_Tillman, Fritsch and Schmitt",misc_net,6.95,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,2ad725d3c1b5261c1315dc574bea19cd,1349664696,48.154852000000005,-96.431449,0
284574,2019-05-20 05:51:20,630441765090,fraud_Bins-Rice,gas_transport,59.81,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,4550839578800ddb3addd340602a68b1,1337493080,31.537228,-99.074191,0
502492,2019-08-05 23:21:10,3554849923339851,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,992.66,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,6e6324fed2f073a425cc43c0e5bd349f,1344208870,35.597167,-97.256119,1
164918,2019-03-28 17:17:01,4560004149983868183,fraud_Pacocha-Bauch,shopping_pos,65.47,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,12e29e46327e4b71442d77cd6c79f8f7,1332955021,39.758175,-105.203338,0
1056913,2020-03-15 01:53:16,4651007077623147,fraud_Emard Inc,gas_transport,16.44,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,73bd7a3e66172172987b4e5b66dfb889,1363312396,47.700756,-121.984416,1
83175,2019-02-18 18:04:26,4488941175228467,fraud_Pacocha-Weissnat,kids_pets,32.96,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,1986-03-31,c0afc484f22c688466644c9078d0c63a,1329588266,28.875636,-82.631055,0
834168,2019-12-12 00:17:56,4450831335606294,"fraud_Bahringer, Schoen and Corkery",shopping_pos,785.52,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,be6293c210f5c370027f8f529ecd077f,1355271476,35.220564,-95.319253,1
1254661,2020-06-06 16:44:37,3575540972310993,fraud_Kozey-McDermott,travel,3.07,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,934be8643eda86e7ed03da5afa2cc5e9,1370537077,34.272034999999995,-90.0774,0
26498,2019-01-15 23:56:37,4789911625179723,fraud_O'Hara-Wilderman,food_dining,149.42,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,f48450263599e23b91dc275b4462499f,1326671797,41.729858,-72.059899,1
271248,2019-05-13 23:09:46,4292743669224718067,"fraud_Kling, Howe and Schneider",home,9.45,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,23b0821ecf9ca7c11e70728ef29bf3fb,1336950586,38.878034,-75.55309100000001,0
215042,2019-04-20 01:37:55,4497451418073897078,fraud_Hermann-Gaylord,misc_pos,7.61,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,052caaa234df9b7c77a92d267b9b508a,1334885875,32.132335999999995,-91.634778,1
321867,2019-06-03 04:38:25,180065479077096,"fraud_Goyette, Howell and Collier",shopping_pos,5.3,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,95b88519f5e36522ee5003bbe73dcba4,1338698305,40.670854,-76.96048,0
498709,2019-08-05 00:01:03,3554849923339851,"fraud_Zieme, Bode and Dooley",gas_transport,14.72,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,8ac7e884f59d2604ada6c00067a58ec3,1344124863,37.086564,-97.222974,1
331591,2019-06-07 02:57:12,180049032966888,fraud_Rutherford-Mertz,grocery_pos,98.24,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,275ec707487d1ad37b3b57fcaf970c01,1339037832,46.502181,-89.671847,0
941063,2020-01-11 02:58:25,6506982560413523,"fraud_Reichert, Rowe and Mraz",shopping_net,929.96,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,2ed265687cb48719d9dcc6a0f6ad0ba2,1357873105,32.629445000000004,-93.222731,1
1175924,2020-05-05 17:02:35,630469040731,fraud_Bode-Rempel,kids_pets,51.41,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,25ddcccc87e3a6e933fa3d713065bace,1367773355,46.601459000000006,-122.841584,0
1171122,2020-05-04 03:08:54,4469777115158234880,fraud_Block-Parisian,misc_net,791.96,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,192ac36e5a2f606bc9dfe8170bd09da8,1367636934,42.303979,-70.544399,1
95802,2019-02-25 23:52:24,4593569795412,fraud_Cormier LLC,shopping_net,956.7,Chelsea,Silva,F,5205 Annette Islands Apt. 043,Hubbell,NE,68375,40.0456,-97.4735,121,Set designer,1996-04-04,cc9823ce4c9002170636cee186783c90,1330213944,40.069524,-98.054297,1
276452,2019-05-17 01:06:48,3533800906065217,"fraud_Jenkins, Hauck and Friesen",gas_transport,21.11,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,c3b3de6febf6ba7971ed52af29570479,1337216808,39.760017,-98.829185,1
765626,2019-11-24 03:58:24,30273037698427,fraud_Sporer Inc,gas_transport,91.44,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,323855fd1ea003c3fd0a73669f3d188a,1353729504,35.793805,-91.78476,0
708305,2019-10-28 23:49:19,630423337322,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1.0,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,ee969f6ebfc1a3860d36447cbd64722c,1351468159,48.808573,-117.590026,0
1286426,2020-06-16 22:27:26,4873783502705038,fraud_Auer LLC,personal_care,24.17,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,822e7cd69327a0f997739d990ce1f241,1371421646,48.678535,-123.245247,1
1096150,2020-03-31 13:53:54,4191109180926792,fraud_Morissette-Schaefer,personal_care,15.6,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,236ef0df1cbcb3b798e2409e8fddcbd7,1364738034,40.384263,-82.264706,0
1208975,2020-05-20 02:00:25,379141394109214,fraud_Jewess LLC,shopping_pos,27.19,Gerald,Anthony,M,252 Melissa Rapids Suite 944,Monetta,SC,29105,33.8084,-81.5956,1514,Chief Strategy Officer,1966-12-15,027e8dbe4d96c37ad99a35d465952c65,1369015225,33.230264,-81.481193,0
17418,2019-01-11 11:48:52,3501942333500073,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,47.58,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,15d5087a633ccaffc4d857ad5b3f3e86,1326282532,33.559334,-111.587021,0
1210136,2020-05-20 21:44:47,6523180720198790,fraud_Bode-Rempel,kids_pets,58.86,Alan,Taylor,M,560 Molina Path,Oakdale,NY,11769,40.7382,-73.1297,9506,"Biochemist, clinical",1953-04-13,4436d1ec032ee0b687f6ebbcd30e5a71,1369086287,41.132245000000005,-72.621125,0
879107,2019-12-22 03:45:44,180067784565096,fraud_Rau and Sons,grocery_pos,342.49,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,43c618488f95d724cd72dc48793bcc25,1356147944,42.276321,-89.050605,1
613571,2019-09-17 14:46:30,630484879808,"fraud_Turcotte, McKenzie and Koss",entertainment,83.78,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,2c3e913b38e2b854a2435fc5064f01cf,1347893190,37.100986,-121.01725,0
927547,2020-01-03 01:32:08,4756039869079882102,"fraud_Heller, Gutmann and Zieme",grocery_pos,265.52,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,e9b3b44ed8dfff9b3fd3c5cb8e5fac39,1357176728,33.745552,-97.667121,1
297529,2019-05-25 23:14:41,5540636818935089,fraud_Kozey-Boehm,shopping_net,886.21,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,c7cb63a217a08f2c9542baca26c31f0d,1337987681,43.041305,-70.817338,1
417859,2019-07-07 14:46:52,38580485618059,"fraud_Weimann, Kuhic and Beahan",shopping_pos,714.97,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,8f648cf437d689847edfc8bfbbbf697b,1341672412,48.264202,-102.49632,1
522076,2019-08-12 22:14:05,30428204673351,"fraud_Rohan, White and Aufderhar",misc_net,771.81,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,3acbff4041cf746524e56d62a2535418,1344809645,41.202443,-77.00081800000001,1
903974,2019-12-27 23:46:49,180068353086472,fraud_Schimmel-Olson,kids_pets,19.26,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,1bcc2f613e3ec00a0dc28012d83273fa,1356652009,33.504785,-118.197162,1
878950,2019-12-22 03:01:16,3564182536169293,fraud_Harber Inc,gas_transport,67.26,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,91a90a127eb70d34b94c05e829ac6702,1356145276,40.136596999999995,-81.113461,0
531951,2019-08-17 07:49:58,6593250708747804,fraud_Hermann and Sons,shopping_pos,843.69,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,8d7dfaab5dcbbda290bade4b50d37e79,1345189798,26.500290000000003,-80.40276,1
83957,2019-02-19 00:35:33,340953839692349,fraud_Auer-Mosciski,grocery_pos,284.63,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,672baf3a034314a5ccf8abeaa2e24ea7,1329611733,42.109346,-83.642882,1
135478,2019-03-15 19:59:17,30135235368675,fraud_Bahringer-Streich,food_dining,75.25,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,178c7b5b2236b9d9bff7f983c46be8f7,1331841557,39.605044,-94.698475,0
399139,2019-06-30 19:31:14,4503101193493052864,fraud_Leffler-Goldner,personal_care,25.01,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,5b4caaa224a2b96cadbd15a923d906f2,1341084674,27.556789,-82.97745400000001,0
461532,2019-07-22 17:20:00,4301028321766222513,"fraud_Larson, Quitzon and Spencer",travel,520.06,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,6b17407446d02e7837790d325d9a64c0,1342977600,41.367023,-79.98674100000001,0
569732,2019-08-30 17:08:12,30343344410970,fraud_Hoppe-Parisian,kids_pets,43.38,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,05d09d0ec72bf2896997c71742f4d19f,1346346492,42.031741,-79.488477,0
99547,2019-02-28 06:24:25,4922710831011201,fraud_Marks Inc,gas_transport,76.03,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,36936b3d37724d15e37701514304017c,1330410265,40.559385,-80.361373,0
1045492,2020-03-09 16:47:47,4651007077623147,fraud_Block-Hauck,travel,4.3,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,19f2265fc5db8077939e612755489f3b,1362847667,47.404062,-122.38005,0
349760,2019-06-13 13:15:04,3585052663373890,fraud_Bednar PLC,kids_pets,15.96,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,43be51eaf52e3937ea7b275a624c1f34,1339593304,42.184051,-74.70874599999999,0
576308,2019-09-01 15:26:07,30263540414123,fraud_Baumbach Ltd,personal_care,65.23,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,45e3eeb4cee28d6067921fff36e56ccb,1346513167,37.188431,-112.505661,0
22467,2019-01-14 09:30:36,3536918668124647,"fraud_Jenkins, Hauck and Friesen",gas_transport,8.25,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955-06-12,b559d49e830a7573530e9cc4c82d5424,1326533436,37.259809,-121.89842,1
904627,2019-12-28 03:28:39,4715741951931168360,fraud_Bartoletti-Wunsch,gas_transport,17.09,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,de073a90e5d6c21d44af52ac428fa614,1356665319,35.941086,-96.022093,1
533554,2019-08-17 18:31:45,2283743876903625,fraud_Jacobi and Sons,shopping_pos,2.22,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,73b9cd6a9e5382ddebf13c8f5bdc07d5,1345228305,33.379582,-84.066082,0
160310,2019-03-25 22:25:51,4585132874641,fraud_Fadel-Hilpert,health_fitness,26.13,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,0317ce7c272b6f2b6fc455502142d043,1332714351,40.322873,-93.662674,1
22613,2019-01-14 11:44:21,6596735789587928,fraud_Dooley-Thompson,misc_net,29.96,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,3f5b65e8ae66c234f663f3de8eb9357f,1326541461,45.392915,-94.652416,0
58542,2019-02-04 13:01:30,4451952084362894,"fraud_Hahn, Bahringer and McLaughlin",personal_care,20.12,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,096761e2adcaefcf5830b5e806dd0195,1328360490,34.049262,-101.585482,1
712536,2019-10-31 15:06:51,3551217896304745,fraud_Schmidt and Sons,shopping_net,1.04,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,31cf898be37cac1f3f8e12ec84d489d7,1351696011,44.918859000000005,-73.793125,0
617957,2019-09-20 01:12:25,4897067971111209737,"fraud_Moen, Reinger and Murphy",grocery_pos,282.24,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,2c990ab70daa8a1e8f36d0e25de4c9b1,1348103545,28.374199,-83.378951,1
713352,2019-10-31 23:50:14,4992346398065154184,fraud_Kris-Padberg,shopping_pos,802.9,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,d058fe4f76747f0d21a14dca58608882,1351727414,41.97612,-88.377123,1
661274,2019-10-08 14:00:05,345389171551808,fraud_Tromp Group,travel,4.27,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,40febbfd120ac446c3d787646412d246,1349704805,34.794829,-89.104637,0
789578,2019-12-01 22:28:00,4610050989831291,fraud_Beier LLC,entertainment,66.49,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,eeb738b9cd1f8dec77a1cbb2508a6763,1354400880,41.880313,-80.768574,0
620346,2019-09-21 07:01:17,4809701904914,fraud_Roberts-Beahan,misc_pos,81.44,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,bcf617573401bb9a1659bb67f16270da,1348210877,32.874321,-84.11368900000001,0
1012788,2020-02-21 23:44:52,6534628260579800,"fraud_Watsica, Haag and Considine",shopping_pos,1.83,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,ce1a7cee29177b34acaefc8fe05077cf,1361490292,43.565766,-74.052727,0
628838,2019-09-24 00:20:17,3596357274378601,fraud_Strosin-Cruickshank,grocery_pos,63.15,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,a08085223039264bb974ec11dcf6e7d5,1348446017,41.321208,-77.36318299999999,0
1103783,2020-04-04 15:02:16,3559160581764413,fraud_McDermott-Weimann,grocery_pos,302.9,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,c634c21795a854fd54d87477f6f2e19d,1365087736,42.876042,-78.111488,1
621562,2019-09-21 17:41:09,3565943051129759,fraud_Lynch Ltd,shopping_pos,905.66,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,1963-05-23,dc6413877842a267e71e3948622708b0,1348249269,43.45754,-92.859653,1
589341,2019-09-07 13:24:39,2475085306462014,"fraud_Ritchie, Bradtke and Stiedemann",travel,642.93,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,e60ae42d582f2a6b7e29848dbca69f22,1347024279,43.680814,-95.305384,0
388374,2019-06-27 03:26:33,4301028321766222513,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,288.95,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,5fda1521c8aac6f27bae558c97d5f2e4,1340767593,41.053119,-80.05018000000001,1
360522,2019-06-16 22:40:24,571314334723,fraud_Dooley Inc,shopping_pos,807.35,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,39.8882,-79.8694,2379,"Sales professional, IT",1971-01-19,34613c8db4a08e439091e58a9b6b82e9,1339886424,40.585629,-80.66074499999999,1
1164755,2020-05-01 02:13:58,4957924165498,fraud_Kiehn Inc,grocery_pos,338.41,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,42e1cdd01e66c845d6d1a294c8c2b1f0,1367374438,38.913077,-102.737609,1
938601,2020-01-09 09:51:45,6011693194885790,"fraud_Moen, Reinger and Murphy",grocery_pos,310.18,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,cff4f9c7560d5734faeca88aaec0f66a,1357725105,45.135795,-94.217142,1
1292633,2020-06-19 21:32:46,5540636818935089,fraud_Spencer PLC,entertainment,1.58,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,fa6d71e1ec07226f481341d4db57a5ba,1371677566,41.712340000000005,-71.92513000000001,0
76595,2019-02-14 22:09:44,503848303379,fraud_Kozey-Boehm,shopping_net,1000.46,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,79e5a26ef81e21a9665d3e2f78adf1ff,1329257384,25.725807,-81.543571,1
102211,2019-02-28 22:17:47,630425673344,fraud_DuBuque LLC,grocery_pos,328.03,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,33ff33e1f5ed4ca135f7b5749cdb6c26,1330553867,37.512582,-80.059404,1
890453,2019-12-23 23:43:07,6011581063717667,fraud_Pouros-Haag,shopping_pos,846.92,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,1970-06-27,5c2acede6d48fbd09d984e4f15ee434f,1356306187,40.642866999999995,-91.793663,1
1171093,2020-05-04 02:45:02,567868110212,"fraud_Langworth, Boehm and Gulgowski",shopping_net,937.93,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,8ef330506162b1f9eca5e2a3b818cfe0,1367635502,30.414017,-95.083919,1
50461,2019-01-30 07:44:22,4306586894261180,"fraud_Weimann, Kuhic and Beahan",shopping_pos,8.22,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,2dd358e35fbbc256432bebda8ece15a6,1327909462,40.78284,-87.987116,0
658098,2019-10-07 06:12:09,2703186189652095,fraud_Stracke-Lemke,grocery_pos,174.89,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,c575bd615136486f2881797f77e12a70,1349590329,36.095859999999995,-81.238375,0
213091,2019-04-19 01:34:05,4497451418073897078,fraud_Dooley Inc,shopping_pos,802.95,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,acef2733432b62b7b650acdb554205b4,1334799245,31.609840999999996,-92.798823,1
244895,2019-05-03 01:14:40,4358137750029944984,fraud_Vandervort-Funk,grocery_pos,337.56,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,8ceecbb597cd40ae9d6dae46fefc7b26,1336007680,41.76893,-91.161346,1
1168257,2020-05-03 00:47:58,3552581383553463,fraud_Parisian and Sons,gas_transport,67.29,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,fac4a61d3b93f5ab1bade16da31b245d,1367542078,36.0876,-84.58227099999999,0
192121,2019-04-08 22:26:34,180014262259255,"fraud_Moore, Dibbert and Koepp",misc_net,913.18,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,458af6eaca8fb550a8ecabccec3367d2,1333923994,31.146741,-86.78508599999999,1
474453,2019-07-27 22:32:30,4239552724014407,"fraud_Reichert, Rowe and Mraz",shopping_net,1041.34,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,a1b3c55499e61ec8180cc5fce65d0b01,1343428350,41.01127,-83.99739100000001,1
1162463,2020-04-29 19:19:00,6011104316292105,fraud_Marvin-Lind,personal_care,54.4,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,9e856f853482421ad410f0db8f751801,1367263140,36.370378,-78.57916,0
1102735,2020-04-03 23:41:48,2286236465059468,fraud_Bogisich-Weimann,kids_pets,42.22,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,4bd1fd9cd7c9d29c642a881cbfeaf08f,1365032508,37.77197,-94.327173,0
14816,2019-01-09 10:38:49,6526955903501879,"fraud_Mosciski, Gislason and Mertz",grocery_pos,303.14,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,aa1989a8da91dd1cc88c671f1a7fbbbf,1326105529,25.733667,-80.851187,1
55491,2019-02-03 00:06:42,3560797065840735,"fraud_Schmeler, Bashirian and Price",shopping_net,1103.76,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,177f3772e2474d15bf3b07925b61e949,1328227602,46.215342,-101.799608,1
529322,2019-08-16 07:13:13,4045036286570100739,"fraud_Raynor, Feest and Miller",gas_transport,89.68,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,74eb623c8234208854b31deaa5604a9b,1345101193,40.816892,-75.108571,0
34754,2019-01-21 13:30:36,180064817343047,fraud_O'Keefe-Hudson,grocery_pos,320.59,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,28eeafbaba89ceb1bbe3b7691c715139,1327152636,37.001666,-86.912115,1
77299,2019-02-15 13:09:57,6592861994408652,"fraud_Moore, Williamson and Emmerich",home,44.73,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,8d8cc49984f3675ad69cc6783fe029f1,1329311397,42.916204,-78.033136,0
63416,2019-02-07 00:48:07,180049032966888,fraud_Hudson-Ratke,grocery_pos,314.79,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,206e980c4f29bc0002a59fddb33c9757,1328575687,47.293796,-89.635554,1
776873,2019-11-29 04:44:57,36722699017270,fraud_Heidenreich PLC,grocery_pos,177.99,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,7f654fa7d433214a9341d73bdf9535eb,1354164297,34.192561,-111.973094,0
213213,2019-04-19 03:27:21,4933461930348832,fraud_Stracke-Lemke,grocery_pos,295.59,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,30f3b0b60acd8669f4e98b070695900b,1334806041,45.308925,-92.649819,1
